wave,n_u,temp,dens,val
3692.6275096190666,18,1000.0,1000000000.0,1.287e-25
3692.6275096190666,18,1000.0,10000000000.0,1.35e-25
3692.6275096190666,18,1000.0,100000000000.0,1.363e-25
3692.6275096190666,18,1000.0,1000000000000.0,1.366e-25
3692.6275096190666,18,1000.0,10000000000000.0,1.366e-25
3692.6275096190666,18,1000.0,100000000000000.0,1.366e-25
3692.6275096190666,18,3000.0,100.0,2.893e-27
3692.6275096190666,18,3000.0,1000.0,3.008e-27
3692.6275096190666,18,3000.0,10000.0,3.597e-27
3692.6275096190666,18,3000.0,100000.0,5.418e-27
3692.6275096190666,18,3000.0,1000000.0,7.465e-27
3692.6275096190666,18,3000.0,10000000.0,1.079e-26
3692.6275096190666,18,3000.0,100000000.0,1.605e-26
3692.6275096190666,18,3000.0,1000000000.0,1.839e-26
3692.6275096190666,18,3000.0,10000000000.0,1.891e-26
3692.6275096190666,18,3000.0,100000000000.0,1.9e-26
3692.6275096190666,18,3000.0,1000000000000.0,1.902e-26
3692.6275096190666,18,3000.0,10000000000000.0,1.902e-26
3692.6275096190666,18,3000.0,100000000000000.0,1.902e-26
3692.6275096190666,18,5000.0,100.0,1.968e-27
3692.6275096190666,18,5000.0,1000.0,2.022e-27
3692.6275096190666,18,5000.0,10000.0,2.295e-27
3692.6275096190666,18,5000.0,100000.0,3.098e-27
3692.6275096190666,18,5000.0,1000000.0,4.012e-27
3692.6275096190666,18,5000.0,10000000.0,5.306e-27
3692.6275096190666,18,5000.0,100000000.0,7.221e-27
3692.6275096190666,18,5000.0,1000000000.0,8.056e-27
3692.6275096190666,18,5000.0,10000000000.0,8.244e-27
3692.6275096190666,18,5000.0,100000000000.0,8.277e-27
3692.6275096190666,18,5000.0,1000000000000.0,8.283e-27
3692.6275096190666,18,5000.0,10000000000000.0,8.284e-27
3692.6275096190666,18,5000.0,100000000000000.0,8.284e-27
3687.9027035238314,19,10000.0,100.0,9.518e-28
3687.9027035238314,19,10000.0,1000.0,9.72e-28
3687.9027035238314,19,10000.0,10000.0,1.066e-27
3687.9027035238314,19,10000.0,100000.0,1.282e-27
3687.9027035238314,19,10000.0,1000000.0,1.506e-27
3687.9027035238314,19,10000.0,10000000.0,1.824e-27
3687.9027035238314,19,10000.0,100000000.0,2.187e-27
3687.9027035238314,19,10000.0,1000000000.0,2.324e-27
3687.9027035238314,19,10000.0,10000000000.0,2.354e-27
3687.9027035238314,19,10000.0,100000000000.0,2.36e-27
3687.9027035238314,19,10000.0,1000000000000.0,2.361e-27
3687.9027035238314,19,10000.0,10000000000000.0,2.361e-27
3687.9027035238314,19,10000.0,100000000000000.0,2.361e-27
3687.9027035238314,19,500.0,100.0,8.522e-27
3687.9027035238314,19,500.0,1000.0,9.903e-27
3687.9027035238314,19,500.0,10000.0,1.761e-26
3687.9027035238314,19,500.0,100000.0,3.817e-26
3687.9027035238314,19,500.0,1000000.0,6.574e-26
3687.9027035238314,19,500.0,10000000.0,1.555e-25
3687.9027035238314,19,500.0,100000000.0,3.47e-25
3687.9027035238314,19,500.0,1000000000.0,4.484e-25
3687.9027035238314,19,500.0,10000000000.0,4.743e-25
3687.9027035238314,19,500.0,100000000000.0,4.803e-25
3687.9027035238314,19,500.0,1000000000000.0,4.816e-25
3687.9027035238314,19,500.0,10000000000000.0,4.813e-25
3687.9027035238314,19,500.0,100000000000000.0,4.811e-25
3687.9027035238314,19,30000.0,100.0,3.43e-28
3687.9027035238314,19,30000.0,1000.0,3.463e-28
3687.9027035238314,19,30000.0,10000.0,3.609e-28
3687.9027035238314,19,30000.0,100000.0,3.719e-28
3687.9027035238314,19,30000.0,1000000.0,3.805e-28
3687.9027035238314,19,30000.0,10000000.0,4.012e-28
3687.9027035238314,19,30000.0,100000000.0,4.276e-28
3687.9027035238314,19,30000.0,1000000000.0,4.382e-28
3687.9027035238314,19,30000.0,10000000000.0,4.407e-28
3687.9027035238314,19,30000.0,100000000000.0,4.412e-28
3687.9027035238314,19,30000.0,1000000000000.0,4.413e-28
3687.9027035238314,19,30000.0,10000000000000.0,4.413e-28
3687.9027035238314,19,30000.0,100000000000000.0,4.413e-28
3687.9027035238314,19,7500.0,100.0,1.213e-27
3687.9027035238314,19,7500.0,1000.0,1.244e-27
3687.9027035238314,19,7500.0,10000.0,1.397e-27
3687.9027035238314,19,7500.0,100000.0,1.771e-27
3687.9027035238314,19,7500.0,1000000.0,2.154e-27
3687.9027035238314,19,7500.0,10000000.0,2.723e-27
3687.9027035238314,19,7500.0,100000000.0,3.38e-27
3687.9027035238314,19,7500.0,1000000000.0,3.624e-27
3687.9027035238314,19,7500.0,10000000000.0,3.677e-27
3687.9027035238314,19,7500.0,100000000000.0,3.686e-27
3687.9027035238314,19,7500.0,1000000000000.0,3.688e-27
3687.9027035238314,19,7500.0,10000000000000.0,3.688e-27
3687.9027035238314,19,7500.0,100000000000000.0,3.688e-27
3687.9027035238314,19,15000.0,100.0,6.651e-28
3687.9027035238314,19,15000.0,1000.0,6.755e-28
3687.9027035238314,19,15000.0,10000.0,7.227e-28
3687.9027035238314,19,15000.0,100000.0,8.126e-28
3687.9027035238314,19,15000.0,1000000.0,9.077e-28
3687.9027035238314,19,15000.0,10000000.0,1.04e-27
3687.9027035238314,19,15000.0,100000000.0,1.192e-27
3687.9027035238314,19,15000.0,1000000000.0,1.25e-27
3687.9027035238314,19,15000.0,10000000000.0,1.264e-27
3687.9027035238314,19,15000.0,100000000000.0,1.266e-27
3687.9027035238314,19,15000.0,1000000000000.0,1.266e-27
3687.9027035238314,19,15000.0,10000000000000.0,1.266e-27
3687.9027035238314,19,15000.0,100000000000000.0,1.266e-27
3687.9027035238314,19,20000.0,100.0,5.091e-28
3687.9027035238314,19,20000.0,1000.0,5.156e-28
3687.9027035238314,19,20000.0,10000.0,5.444e-28
3687.9027035238314,19,20000.0,100000.0,5.878e-28
3687.9027035238314,19,20000.0,1000000.0,6.331e-28
3687.9027035238314,19,20000.0,10000000.0,6.998e-28
3687.9027035238314,19,20000.0,100000000.0,7.777e-28
3687.9027035238314,19,20000.0,1000000000.0,8.081e-28
3687.9027035238314,19,20000.0,10000000000.0,8.151e-28
3687.9027035238314,19,20000.0,100000000000.0,8.163e-28
3687.9027035238314,19,20000.0,1000000000000.0,8.165e-28
3687.9027035238314,19,20000.0,10000000000000.0,8.166e-28
3687.9027035238314,19,20000.0,100000000000000.0,8.166e-28
3687.9027035238314,19,12500.0,100.0,7.834e-28
3687.9027035238314,19,12500.0,1000.0,7.974e-28
3687.9027035238314,19,12500.0,10000.0,8.62e-28
3687.9027035238314,19,12500.0,100000.0,9.974e-28
3687.9027035238314,19,12500.0,1000000.0,1.14e-27
3687.9027035238314,19,12500.0,10000000.0,1.338e-27
3687.9027035238314,19,12500.0,100000000.0,1.565e-27
3687.9027035238314,19,12500.0,1000000000.0,1.651e-27
3687.9027035238314,19,12500.0,10000000000.0,1.67e-27
3687.9027035238314,19,12500.0,100000000000.0,1.674e-27
3687.9027035238314,19,12500.0,1000000000000.0,1.674e-27
3687.9027035238314,19,12500.0,10000000000000.0,1.674e-27
3687.9027035238314,19,12500.0,100000000000000.0,1.674e-27
3687.9027035238314,19,1000.0,100.0,5.348e-27
3687.9027035238314,19,1000.0,1000.0,5.911e-27
3687.9027035238314,19,1000.0,10000.0,8.958e-27
3687.9027035238314,19,1000.0,100000.0,1.716e-26
3687.9027035238314,19,1000.0,1000000.0,2.653e-26
3687.9027035238314,19,1000.0,10000000.0,5.093e-26
3687.9027035238314,19,1000.0,100000000.0,8.978e-26
3687.9027035238314,19,1000.0,1000000000.0,1.061e-25
3687.9027035238314,19,1000.0,10000000000.0,1.097e-25
3687.9027035238314,19,1000.0,100000000000.0,1.104e-25
3687.9027035238314,19,1000.0,1000000000000.0,1.105e-25
3687.9027035238314,19,1000.0,10000000000000.0,1.106e-25
3687.9027035238314,19,1000.0,100000000000000.0,1.106e-25
3687.9027035238314,19,3000.0,100.0,2.473e-27
3687.9027035238314,19,3000.0,1000.0,2.599e-27
3687.9027035238314,19,3000.0,10000.0,3.24e-27
3687.9027035238314,19,3000.0,100000.0,4.963e-27
3687.9027035238314,19,3000.0,1000000.0,6.713e-27
3687.9027035238314,19,3000.0,10000000.0,9.971e-27
3687.9027035238314,19,3000.0,100000000.0,1.403e-26
3687.9027035238314,19,3000.0,1000000000.0,1.553e-26
3687.9027035238314,19,3000.0,10000000000.0,1.584e-26
3687.9027035238314,19,3000.0,100000000000.0,1.59e-26
3687.9027035238314,19,3000.0,1000000000000.0,1.591e-26
3687.9027035238314,19,3000.0,10000000000000.0,1.591e-26
3687.9027035238314,19,3000.0,100000000000000.0,1.591e-26
3687.9027035238314,19,5000.0,100.0,1.679e-27
3687.9027035238314,19,5000.0,1000.0,1.739e-27
3687.9027035238314,19,5000.0,10000.0,2.031e-27
3687.9027035238314,19,5000.0,100000.0,2.793e-27
3687.9027035238314,19,5000.0,1000000.0,3.564e-27
3687.9027035238314,19,5000.0,10000000.0,4.815e-27
3687.9027035238314,19,5000.0,100000000.0,6.291e-27
3687.9027035238314,19,5000.0,1000000000.0,6.836e-27
3687.9027035238314,19,5000.0,10000000000.0,6.951e-27
3687.9027035238314,19,5000.0,100000000000.0,6.971e-27
3687.9027035238314,19,5000.0,1000000000000.0,6.975e-27
3687.9027035238314,19,5000.0,10000000000000.0,6.975e-27
3687.9027035238314,19,5000.0,100000000000000.0,6.975e-27
3683.8782986597494,20,10000.0,100.0,8.173e-28
3683.8782986597494,20,10000.0,1000.0,8.401e-28
3683.8782986597494,20,10000.0,10000.0,9.368e-28
3683.8782986597494,20,10000.0,100000.0,1.137e-27
3683.8782986597494,20,10000.0,1000000.0,1.328e-27
3683.8782986597494,20,10000.0,10000000.0,1.625e-27
3683.8782986597494,20,10000.0,100000000.0,1.901e-27
3683.8782986597494,20,10000.0,1000000000.0,1.993e-27
3683.8782986597494,20,10000.0,10000000000.0,2.012e-27
3683.8782986597494,20,10000.0,100000000000.0,2.015e-27
3683.8782986597494,20,10000.0,1000000000000.0,2.016e-27
3683.8782986597494,20,10000.0,10000000000000.0,2.016e-27
3683.8782986597494,20,10000.0,100000000000000.0,2.016e-27
3683.8782986597494,20,500.0,100.0,7.422e-27
3683.8782986597494,20,500.0,1000.0,8.92e-27
3683.8782986597494,20,500.0,10000.0,1.736e-26
3683.8782986597494,20,500.0,100000.0,3.623e-26
3683.8782986597494,20,500.0,1000000.0,6.265e-26
3683.8782986597494,20,500.0,10000000.0,1.539e-25
3683.8782986597494,20,500.0,100000000.0,2.998e-25
3683.8782986597494,20,500.0,1000000000.0,3.613e-25
3683.8782986597494,20,500.0,10000000000.0,3.759e-25
3683.8782986597494,20,500.0,100000000000.0,3.792e-25
3683.8782986597494,20,500.0,1000000000000.0,3.799e-25
3683.8782986597494,20,500.0,10000000000000.0,3.796e-25
3683.8782986597494,20,500.0,100000000000000.0,3.796e-25
3683.8782986597494,20,30000.0,100.0,2.94e-28
3683.8782986597494,20,30000.0,1000.0,2.978e-28
3683.8782986597494,20,30000.0,10000.0,3.116e-28
3683.8782986597494,20,30000.0,100000.0,3.199e-28
3683.8782986597494,20,30000.0,1000000.0,3.284e-28
3683.8782986597494,20,30000.0,10000000.0,3.483e-28
3683.8782986597494,20,30000.0,100000000.0,3.687e-28
3683.8782986597494,20,30000.0,1000000000.0,3.759e-28
3683.8782986597494,20,30000.0,10000000000.0,3.775e-28
3683.8782986597494,20,30000.0,100000000000.0,3.778e-28
3683.8782986597494,20,30000.0,1000000000000.0,3.779e-28
3683.8782986597494,20,30000.0,10000000000000.0,3.779e-28
3683.8782986597494,20,30000.0,100000000000000.0,3.779e-28
3683.8782986597494,20,7500.0,100.0,1.042e-27
3683.8782986597494,20,7500.0,1000.0,1.078e-27
3683.8782986597494,20,7500.0,10000.0,1.236e-27
3683.8782986597494,20,7500.0,100000.0,1.583e-27
3683.8782986597494,20,7500.0,1000000.0,1.911e-27
3683.8782986597494,20,7500.0,10000000.0,2.445e-27
3683.8782986597494,20,7500.0,100000000.0,2.942e-27
3683.8782986597494,20,7500.0,1000000000.0,3.104e-27
3683.8782986597494,20,7500.0,10000000000.0,3.138e-27
3683.8782986597494,20,7500.0,100000000000.0,3.144e-27
3683.8782986597494,20,7500.0,1000000000000.0,3.144e-27
3683.8782986597494,20,7500.0,10000000000000.0,3.145e-27
3683.8782986597494,20,7500.0,100000000000000.0,3.145e-27
3683.8782986597494,20,15000.0,100.0,5.706e-28
3683.8782986597494,20,15000.0,1000.0,5.825e-28
3683.8782986597494,20,15000.0,10000.0,6.296e-28
3683.8782986597494,20,15000.0,100000.0,7.121e-28
3683.8782986597494,20,15000.0,1000000.0,7.936e-28
3683.8782986597494,20,15000.0,10000000.0,9.173e-28
3683.8782986597494,20,15000.0,100000000.0,1.033e-27
3683.8782986597494,20,15000.0,1000000000.0,1.073e-27
3683.8782986597494,20,15000.0,10000000000.0,1.081e-27
3683.8782986597494,20,15000.0,100000000000.0,1.083e-27
3683.8782986597494,20,15000.0,1000000000000.0,1.083e-27
3683.8782986597494,20,15000.0,10000000000000.0,1.083e-27
3683.8782986597494,20,15000.0,100000000000000.0,1.083e-27
3683.8782986597494,20,20000.0,100.0,4.366e-28
3683.8782986597494,20,20000.0,1000.0,4.441e-28
3683.8782986597494,20,20000.0,10000.0,4.722e-28
3683.8782986597494,20,20000.0,100000.0,5.11e-28
3683.8782986597494,20,20000.0,1000000.0,5.505e-28
3683.8782986597494,20,20000.0,10000000.0,6.129e-28
3683.8782986597494,20,20000.0,100000000.0,6.727e-28
3683.8782986597494,20,20000.0,1000000000.0,6.933e-28
3683.8782986597494,20,20000.0,10000000000.0,6.978e-28
3683.8782986597494,20,20000.0,100000000000.0,6.986e-28
3683.8782986597494,20,20000.0,1000000000000.0,6.988e-28
3683.8782986597494,20,20000.0,10000000000000.0,6.988e-28
3683.8782986597494,20,20000.0,100000000000000.0,6.988e-28
3683.8782986597494,20,12500.0,100.0,6.723e-28
3683.8782986597494,20,12500.0,1000.0,6.883e-28
3683.8782986597494,20,12500.0,10000.0,7.536e-28
3683.8782986597494,20,12500.0,100000.0,8.788e-28
3683.8782986597494,20,12500.0,1000000.0,1e-27
3683.8782986597494,20,12500.0,10000000.0,1.185e-27
3683.8782986597494,20,12500.0,100000000.0,1.358e-27
3683.8782986597494,20,12500.0,1000000000.0,1.416e-27
3683.8782986597494,20,12500.0,10000000000.0,1.428e-27
3683.8782986597494,20,12500.0,100000000000.0,1.431e-27
3683.8782986597494,20,12500.0,1000000000000.0,1.431e-27
3683.8782986597494,20,12500.0,10000000000000.0,1.431e-27
3683.8782986597494,20,12500.0,100000000000000.0,1.431e-27
3683.8782986597494,20,1000.0,100.0,4.637e-27
3683.8782986597494,20,1000.0,1000.0,5.253e-27
3683.8782986597494,20,1000.0,10000.0,8.58e-27
3683.8782986597494,20,1000.0,100000.0,1.611e-26
3683.8782986597494,20,1000.0,1000000.0,2.48e-26
3683.8782986597494,20,1000.0,10000000.0,4.89e-26
3683.8782986597494,20,1000.0,100000000.0,7.806e-26
3683.8782986597494,20,1000.0,1000000000.0,8.824e-26
3683.8782986597494,20,1000.0,10000000000.0,9.036e-26
3683.8782986597494,20,1000.0,100000000000.0,9.077e-26
3683.8782986597494,20,1000.0,1000000000000.0,9.086e-26
3683.8782986597494,20,1000.0,10000000000000.0,9.087e-26
3683.8782986597494,20,1000.0,100000000000000.0,9.087e-26
3683.8782986597494,20,3000.0,100.0,2.132e-27
3683.8782986597494,20,3000.0,1000.0,2.272e-27
3683.8782986597494,20,3000.0,10000.0,2.959e-27
3683.8782986597494,20,3000.0,100000.0,4.549e-27
3683.8782986597494,20,3000.0,1000000.0,6.089e-27
3683.8782986597494,20,3000.0,10000000.0,9.199e-27
3683.8782986597494,20,3000.0,100000000.0,1.224e-26
3683.8782986597494,20,3000.0,1000000000.0,1.322e-26
3683.8782986597494,20,3000.0,10000000000.0,1.341e-26
3683.8782986597494,20,3000.0,100000000000.0,1.344e-26
3683.8782986597494,20,3000.0,1000000000000.0,1.345e-26
3683.8782986597494,20,3000.0,10000000000000.0,1.345e-26
3683.8782986597494,20,3000.0,100000000000000.0,1.345e-26
3683.8782986597494,20,5000.0,100.0,1.445e-27
3683.8782986597494,20,5000.0,1000.0,1.511e-27
3683.8782986597494,20,5000.0,10000.0,1.821e-27
3683.8782986597494,20,5000.0,100000.0,2.526e-27
3683.8782986597494,20,5000.0,1000000.0,3.192e-27
3683.8782986597494,20,5000.0,10000000.0,4.373e-27
3683.8782986597494,20,5000.0,100000000.0,5.485e-27
3683.8782986597494,20,5000.0,1000000000.0,5.843e-27
3683.8782986597494,20,5000.0,10000000000.0,5.916e-27
3683.8782986597494,20,5000.0,100000000000.0,5.929e-27
3683.8782986597494,20,5000.0,1000000000000.0,5.931e-27
3683.8782986597494,20,5000.0,10000000000000.0,5.931e-27
3683.8782986597494,20,5000.0,100000000000000.0,5.931e-27
3680.422028402426,21,10000.0,100.0,7.073e-28
3680.422028402426,21,10000.0,1000.0,7.329e-28
3680.422028402426,21,10000.0,10000.0,8.306e-28
3680.422028402426,21,10000.0,100000.0,1.013e-27
3680.422028402426,21,10000.0,1000000.0,1.18e-27
3680.422028402426,21,10000.0,10000000.0,1.451e-27
3680.422028402426,21,10000.0,100000000.0,1.658e-27
3680.422028402426,21,10000.0,1000000000.0,1.72e-27
3680.422028402426,21,10000.0,10000000000.0,1.733e-27
3680.422028402426,21,10000.0,100000000000.0,1.735e-27
3680.422028402426,21,10000.0,1000000000000.0,1.735e-27
3680.422028402426,21,10000.0,10000000000000.0,1.735e-27
3680.422028402426,21,10000.0,100000000000000.0,1.735e-27
3680.422028402426,21,500.0,100.0,6.52e-27
3680.422028402426,21,500.0,1000.0,8.178e-27
3680.422028402426,21,500.0,10000.0,1.721e-26
3680.422028402426,21,500.0,100000.0,3.428e-26
3680.422028402426,21,500.0,1000000.0,6.045e-26
3680.422028402426,21,500.0,10000000.0,1.497e-25
3680.422028402426,21,500.0,100000000.0,2.57e-25
3680.422028402426,21,500.0,1000000000.0,2.946e-25
3680.422028402426,21,500.0,10000000000.0,3.031e-25
3680.422028402426,21,500.0,100000000000.0,3.05e-25
3680.422028402426,21,500.0,1000000000000.0,3.054e-25
3680.422028402426,21,500.0,10000000000000.0,3.052e-25
3680.422028402426,21,500.0,100000000000000.0,3.052e-25
3680.422028402426,21,30000.0,100.0,2.539e-28
3680.422028402426,21,30000.0,1000.0,2.584e-28
3680.422028402426,21,30000.0,10000.0,2.707e-28
3680.422028402426,21,30000.0,100000.0,2.773e-28
3680.422028402426,21,30000.0,1000000.0,2.856e-28
3680.422028402426,21,30000.0,10000000.0,3.042e-28
3680.422028402426,21,30000.0,100000000.0,3.198e-28
3680.422028402426,21,30000.0,1000000000.0,3.248e-28
3680.422028402426,21,30000.0,10000000000.0,3.259e-28
3680.422028402426,21,30000.0,100000000000.0,3.26e-28
3680.422028402426,21,30000.0,1000000000000.0,3.261e-28
3680.422028402426,21,30000.0,10000000000000.0,3.261e-28
3680.422028402426,21,30000.0,100000000000000.0,3.261e-28
3680.422028402426,21,7500.0,100.0,9.025e-28
3680.422028402426,21,7500.0,1000.0,9.425e-28
3680.422028402426,21,7500.0,10000.0,1.105e-27
3680.422028402426,21,7500.0,100000.0,1.421e-27
3680.422028402426,21,7500.0,1000000.0,1.709e-27
3680.422028402426,21,7500.0,10000000.0,2.198e-27
3680.422028402426,21,7500.0,100000000.0,2.568e-27
3680.422028402426,21,7500.0,1000000000.0,2.677e-27
3680.422028402426,21,7500.0,10000000000.0,2.699e-27
3680.422028402426,21,7500.0,100000000000.0,2.703e-27
3680.422028402426,21,7500.0,1000000000000.0,2.704e-27
3680.422028402426,21,7500.0,10000000000000.0,2.704e-27
3680.422028402426,21,7500.0,100000000000000.0,2.704e-27
3680.422028402426,21,15000.0,100.0,4.934e-28
3680.422028402426,21,15000.0,1000.0,5.068e-28
3680.422028402426,21,15000.0,10000.0,5.53e-28
3680.422028402426,21,15000.0,100000.0,6.281e-28
3680.422028402426,21,15000.0,1000000.0,6.994e-28
3680.422028402426,21,15000.0,10000000.0,8.124e-28
3680.422028402426,21,15000.0,100000000.0,8.999e-28
3680.422028402426,21,15000.0,1000000000.0,9.267e-28
3680.422028402426,21,15000.0,10000000000.0,9.322e-28
3680.422028402426,21,15000.0,100000000000.0,9.332e-28
3680.422028402426,21,15000.0,1000000000000.0,9.333e-28
3680.422028402426,21,15000.0,10000000000000.0,9.334e-28
3680.422028402426,21,15000.0,100000000000000.0,9.334e-28
3680.422028402426,21,20000.0,100.0,3.773e-28
3680.422028402426,21,20000.0,1000.0,3.858e-28
3680.422028402426,21,20000.0,10000.0,4.125e-28
3680.422028402426,21,20000.0,100000.0,4.474e-28
3680.422028402426,21,20000.0,1000000.0,4.824e-28
3680.422028402426,21,20000.0,10000000.0,5.397e-28
3680.422028402426,21,20000.0,100000000.0,5.85e-28
3680.422028402426,21,20000.0,1000000000.0,5.991e-28
3680.422028402426,21,20000.0,10000000000.0,6.02e-28
3680.422028402426,21,20000.0,100000000000.0,6.025e-28
3680.422028402426,21,20000.0,1000000000000.0,6.026e-28
3680.422028402426,21,20000.0,10000000000000.0,6.026e-28
3680.422028402426,21,20000.0,100000000000000.0,6.026e-28
3680.422028402426,21,12500.0,100.0,5.816e-28
3680.422028402426,21,12500.0,1000.0,5.995e-28
3680.422028402426,21,12500.0,10000.0,6.645e-28
3680.422028402426,21,12500.0,100000.0,7.787e-28
3680.422028402426,21,12500.0,1000000.0,8.849e-28
3680.422028402426,21,12500.0,10000000.0,1.054e-27
3680.422028402426,21,12500.0,100000000.0,1.184e-27
3680.422028402426,21,12500.0,1000000000.0,1.223e-27
3680.422028402426,21,12500.0,10000000000.0,1.231e-27
3680.422028402426,21,12500.0,100000000000.0,1.233e-27
3680.422028402426,21,12500.0,1000000000000.0,1.233e-27
3680.422028402426,21,12500.0,10000000000000.0,1.233e-27
3680.422028402426,21,12500.0,100000000000000.0,1.233e-27
3680.422028402426,21,1000.0,100.0,4.055e-27
3680.422028402426,21,1000.0,1000.0,4.736e-27
3680.422028402426,21,1000.0,10000.0,8.296e-27
3680.422028402426,21,1000.0,100000.0,1.508e-26
3680.422028402426,21,1000.0,1000000.0,2.344e-26
3680.422028402426,21,1000.0,10000000.0,4.635e-26
3680.422028402426,21,1000.0,100000000.0,6.767e-26
3680.422028402426,21,1000.0,1000000000.0,7.41e-26
3680.422028402426,21,1000.0,10000000000.0,7.539e-26
3680.422028402426,21,1000.0,100000000000.0,7.564e-26
3680.422028402426,21,1000.0,1000000000000.0,7.569e-26
3680.422028402426,21,1000.0,10000000000000.0,7.57e-26
3680.422028402426,21,1000.0,100000000000000.0,7.569e-26
3680.422028402426,21,3000.0,100.0,1.853e-27
3680.422028402426,21,3000.0,1000.0,2.008e-27
3680.422028402426,21,3000.0,10000.0,2.734e-27
3680.422028402426,21,3000.0,100000.0,4.17e-27
3680.422028402426,21,3000.0,1000000.0,5.574e-27
3680.422028402426,21,3000.0,10000000.0,8.449e-27
3680.422028402426,21,3000.0,100000000.0,1.069e-26
3680.422028402426,21,3000.0,1000000000.0,1.133e-26
3680.422028402426,21,3000.0,10000000000.0,1.145e-26
3680.422028402426,21,3000.0,100000000000.0,1.148e-26
3680.422028402426,21,3000.0,1000000000000.0,1.148e-26
3680.422028402426,21,3000.0,10000000000000.0,1.148e-26
3680.422028402426,21,3000.0,100000000000000.0,1.148e-26
3680.422028402426,21,5000.0,100.0,1.253e-27
3680.422028402426,21,5000.0,1000.0,1.327e-27
3680.422028402426,21,5000.0,10000.0,1.65e-27
3680.422028402426,21,5000.0,100000.0,2.29e-27
3680.422028402426,21,5000.0,1000000.0,2.883e-27
3680.422028402426,21,5000.0,10000000.0,3.967e-27
3680.422028402426,21,5000.0,100000000.0,4.792e-27
3680.422028402426,21,5000.0,1000000000.0,5.031e-27
3680.422028402426,21,5000.0,10000000000.0,5.077e-27
3680.422028402426,21,5000.0,100000000000.0,5.085e-27
3680.422028402426,21,5000.0,1000000000000.0,5.087e-27
3680.422028402426,21,5000.0,10000000000000.0,5.087e-27
3680.422028402426,21,5000.0,100000000000000.0,5.087e-27
3677.431511637095,22,10000.0,100.0,6.166e-28
3677.431511637095,22,10000.0,1000.0,6.448e-28
3677.431511637095,22,10000.0,10000.0,7.425e-28
3677.431511637095,22,10000.0,100000.0,9.064e-28
3677.431511637095,22,10000.0,1000000.0,1.056e-27
3677.431511637095,22,10000.0,10000000.0,1.298e-27
3677.431511637095,22,10000.0,100000000.0,1.452e-27
3677.431511637095,22,10000.0,1000000000.0,1.495e-27
3677.431511637095,22,10000.0,10000000000.0,1.503e-27
3677.431511637095,22,10000.0,100000000000.0,1.504e-27
3677.431511637095,22,10000.0,1000000000000.0,1.505e-27
3677.431511637095,22,10000.0,10000000000000.0,1.505e-27
3677.431511637095,22,10000.0,100000000000000.0,1.505e-27
3677.431511637095,22,500.0,100.0,5.776e-27
3677.431511637095,22,500.0,1000.0,7.633e-27
3677.431511637095,22,500.0,10000.0,1.706e-26
3677.431511637095,22,500.0,100000.0,3.241e-26
3677.431511637095,22,500.0,1000000.0,5.9e-26
3677.431511637095,22,500.0,10000000.0,1.428e-25
3677.431511637095,22,500.0,100000000.0,2.197e-25
3677.431511637095,22,500.0,1000000000.0,2.431e-25
3677.431511637095,22,500.0,10000000000.0,2.481e-25
3677.431511637095,22,500.0,100000000000.0,2.492e-25
3677.431511637095,22,500.0,1000000000000.0,2.495e-25
3677.431511637095,22,500.0,10000000000000.0,2.494e-25
3677.431511637095,22,500.0,100000000000000.0,2.494e-25
3677.431511637095,22,30000.0,100.0,2.209e-28
3677.431511637095,22,30000.0,1000.0,2.258e-28
3677.431511637095,22,30000.0,10000.0,2.365e-28
3677.431511637095,22,30000.0,100000.0,2.422e-28
3677.431511637095,22,30000.0,1000000.0,2.503e-28
3677.431511637095,22,30000.0,10000000.0,2.672e-28
3677.431511637095,22,30000.0,100000000.0,2.79e-28
3677.431511637095,22,30000.0,1000000000.0,2.825e-28
3677.431511637095,22,30000.0,10000000000.0,2.832e-28
3677.431511637095,22,30000.0,100000000000.0,2.833e-28
3677.431511637095,22,30000.0,1000000000000.0,2.834e-28
3677.431511637095,22,30000.0,10000000000000.0,2.834e-28
3677.431511637095,22,30000.0,100000000000000.0,2.834e-28
3677.431511637095,22,7500.0,100.0,7.874e-28
3677.431511637095,22,7500.0,1000.0,8.315e-28
3677.431511637095,22,7500.0,10000.0,9.966e-28
3677.431511637095,22,7500.0,100000.0,1.28e-27
3677.431511637095,22,7500.0,1000000.0,1.541e-27
3677.431511637095,22,7500.0,10000000.0,1.976e-27
3677.431511637095,22,7500.0,100000000.0,2.25e-27
3677.431511637095,22,7500.0,1000000000.0,2.325e-27
3677.431511637095,22,7500.0,10000000000.0,2.339e-27
3677.431511637095,22,7500.0,100000000000.0,2.342e-27
3677.431511637095,22,7500.0,1000000000000.0,2.342e-27
3677.431511637095,22,7500.0,10000000000000.0,2.342e-27
3677.431511637095,22,7500.0,100000000000000.0,2.342e-27
3677.431511637095,22,15000.0,100.0,4.297e-28
3677.431511637095,22,15000.0,1000.0,4.445e-28
3677.431511637095,22,15000.0,10000.0,4.893e-28
3677.431511637095,22,15000.0,100000.0,5.571e-28
3677.431511637095,22,15000.0,1000000.0,6.209e-28
3677.431511637095,22,15000.0,10000000.0,7.218e-28
3677.431511637095,22,15000.0,100000000.0,7.873e-28
3677.431511637095,22,15000.0,1000000000.0,8.057e-28
3677.431511637095,22,15000.0,10000000000.0,8.094e-28
3677.431511637095,22,15000.0,100000000000.0,8.101e-28
3677.431511637095,22,15000.0,1000000000000.0,8.102e-28
